,Unnamed: 0,file,emotion,speaker,text
392,2500,./wav_path/Ses03F_script01_3_M040.wav,e3,Ses03M,AND I FELT WRONG TO BE ALIVE . TO DRIVE . THE CAR TO . SEE THE . NEW CHECKBOOK . TO SEE THE NEW REFRIGERATOR  I MEAN YOU CAN TAKE THOSE THINGS OUT OF THE WAR . BUT YOU GOT TO KNOW THAT WHEN YOU DRIVE THAT CAR THAT THAT CAME OUT OF THE LOVE A MAN CAN HAVE FOR ANOTHER MAN AND  YOU GOT TO BE A LITTLE BIT BETTER BECAUSE OF THAT .
393,2501,./wav_path/Ses03F_script01_3_M041.wav,e3,Ses03M,OTHERWISE WHAT YOU HAVE HERE IS LOOT AND . THERE'S BLOOD ON IT .
394,2502,./wav_path/Ses03F_script01_3_M042.wav,e3,Ses03M,AND I DIDN'T WANT TO TAKE ANY OF IT .
395,2503,./wav_path/Ses03F_script01_3_M043.wav,e3,Ses03M,AND I GUESS THAT INCLUDED YOU .
396,2504,./wav_path/Ses03F_script01_3_M045.wav,e1,Ses03M,ANNIE .
397,2505,./wav_path/Ses03F_script01_3_M046.wav,e1,Ses03M,ANNIE I'M GOING TO MAKE A FORTUNE FOR YOU .
398,2506,./wav_path/Ses03F_script02_1_F000.wav,e3,Ses03F,FINE .
399,2507,./wav_path/Ses03F_script02_1_F003.wav,e2,Ses03F,I DON'T UNDERSTAND WHY YOU'RE ALWAYS SAYING OH IT'S MINE IT'S MINE IT'S NOT LIKE IT'S JUST YOUR FLASHLIGHT I MEAN HOW DO YOU THINK THAT MAKES ME FEEL .
400,2508,./wav_path/Ses03F_script02_1_F010.wav,e3,Ses03F,NOT PARTICULARLY .
401,2509,./wav_path/Ses03F_script02_1_F011.wav,e3,Ses03F,I DON'T KNOW I JUST DON'T .
402,2510,./wav_path/Ses03F_script02_1_F012.wav,e2,Ses03F,PASS UP WHAT . A  BUNCH OF FISH THEY SWIM UP TO THE BEACH AND THEY FLOP AROUND AND THEY SWIM AWAY AND THEN THEY DIE .
403,2511,./wav_path/Ses03F_script02_1_M000.wav,e1,Ses03M,HEY WHAT TIME IS IT  THEY'RE SUPPOSED TO RUN AROUND . MIDNIGHT RIGHT . GOD  THIS IS GREAT ISN'T IT .
404,2512,./wav_path/Ses03F_script02_1_M001.wav,e1,Ses03M,LOOK AT THE NIGHT WE GOT  COULDN'T BE BETTER .
405,2513,./wav_path/Ses03F_script02_1_M002.wav,e1,Ses03M,YOU KNOW ACTUALLY I WANTED TO GO A LITTLE FURTHER UP THE COAST TO GET AWAY FROM ALL THE  THE PEOPLE AND THE LIGHTS  AND UH BUT I THOUGHT WE'D MISS IT . HEY HOW YOU DOING .
406,2514,./wav_path/Ses03F_script02_1_M003.wav,e1,Ses03M,OH IS THAT  IS THAT  NOW IS THAT JUST . FOAM UHH  I CAN'T EVEN TELL .
407,2515,./wav_path/Ses03F_script02_1_M004.wav,e1,Ses03M,OH THOUGH IF I CAN'T TELL IT PROBABLY ISN'T  THEM RIGHT IT PROBABLY WOULD BE UNMISTAKABLE WOULDN'T YOU THINK  HEY HOW YOU DOING .
408,2516,./wav_path/Ses03F_script02_1_M005.wav,e1,Ses03M,OH DO YOU KNOW WHAT I FORGOT I FORGOT MY FLASHLIGHT HOW COULD I BE SO STUPID . OH I I . SHOULD HAVE BROUGHT MY FLASHLIGHT .
409,2517,./wav_path/Ses03F_script02_1_M006.wav,e1,Ses03M,UH . YOU KNOW THE FLASHLIGHT THE SILVER ONE THERE'S ONLY ONE ISN'T THERE .
410,2518,./wav_path/Ses03F_script02_1_M009.wav,e1,Ses03M,WE SHOULD HAVE BROUGHT OUR FLASHLIGHT  I CAN'T BELIEVE WE FORGOT TO BRING IT .
411,2519,./wav_path/Ses03F_script02_1_M010.wav,e1,Ses03M,I HOPE THE MOON STAYS OUT .
412,2520,./wav_path/Ses03F_script02_1_M011.wav,e1,Ses03M,HEY DO THEY ALWAYS RUN DURING A FULL MOON . I CAN'T REMEMBER IF IT WAS FULL LAST YEAR DO . YOU REMEMBER .
413,2521,./wav_path/Ses03F_script02_1_M013.wav,e1,Ses03M,WE SHOULD HAVE BROUGHT THE BLANKET  OH WHY DIDN'T WE BRING THE BLANKET OUR BLANKET .
414,2522,./wav_path/Ses03F_script02_1_M014.wav,e1,Ses03M,YOU KNOW WHAT WOULD BE GOOD RIGHT NOW A SIX PACK  AH I CAN'T BELIEVE I FORGOT A SIX PACK A SIX PACK WOULD BE JUST THE TICKET RIGHT ABOUT NOW .
415,2523,./wav_path/Ses03F_script02_1_M015.wav,e1,Ses03M,I'M SO STUPID I'M LIKE A LITTLE KID  I IT'S AMAZING I GET OUT OF THE HOUSE WITH MY FLY ZIPPED  OH {LG} .
416,2524,./wav_path/Ses03F_script02_1_M016.wav,e1,Ses03M,I WONDER IF THEY CAN HEAR US TALK . OR HEAR THE VIBRATIONS IN THE SAND WHEN WE MOVE .
417,2525,./wav_path/Ses03F_script02_1_M017.wav,e0,Ses03M,DO YOU WANT MY JACKET .
418,2526,./wav_path/Ses03F_script02_1_M019.wav,e0,Ses03M,RIGHT .
419,2527,./wav_path/Ses03F_script02_1_M020.wav,e0,Ses03M,YEAH THAT'S MY POINT TOO .
420,2528,./wav_path/Ses03F_script02_1_M021.wav,e1,Ses03M,NO NO NO NO THAT'S NOT MY POINT  MY POINT IS THERE'S NO POINT  IN COMING DOWN HERE IF WE JUST TURN AROUND AND LEAVE .
421,2529,./wav_path/Ses03F_script02_1_M022.wav,e0,Ses03M,I MEAN  DON'T YOU WANT TO SEE IT .
422,2530,./wav_path/Ses03F_script02_1_M023.wav,e0,Ses03M,WHY NOT .
423,2531,./wav_path/Ses03F_script02_1_M036.wav,e1,Ses03M,I WOULDN'T MISS THIS FOR ANYTHING  I MEAN . THINK ABOUT THIS . OKAY I KNOW YOU'RE NOT INTERESTED BUT JUST . THINK ABOUT THIS FOR A MINUTE .
424,2532,./wav_path/Ses03F_script02_1_M038.wav,e1,Ses03M,AND THEY ALL . ALL AS ONE TURNED AS ONE  AND FORMED THIS LINE AS . BIG AS THE CALIFORNIA COAST AND STARTED SWIMMING THIS WAY  SWIMMING AS IF THAT'S THE ONLY  THING THAT MATTERS .
425,2533,./wav_path/Ses03F_script02_1_M039.wav,e1,Ses03M,YOU KNOW THEY DIDN'T ASK IT A QUESTION  THEY DIDN'T THEY  DIDN'T TAKE A VOTE  THEY DIDN'T  HAVE AN INVITATION OR A MAP THEY JUST  STARTED SWIMMING  AS ONE .
426,2534,./wav_path/Ses03F_script02_1_M040.wav,e1,Ses03M,ITS SINGLE MINDEDNESS . WITH ONE MIND . URGENCY . THAT'S PURE URGE YOU KNOW THEY DON'T GIVE IT A NAME .
427,2535,./wav_path/Ses03F_script02_1_M041.wav,e1,Ses03M,THEY DON'T  ASK IT A QUESTION THEY JUST . THEY JUST  THEY DON'T KNOW WHAT DRIVES THEM . THEY JUST TURN AS ONE . AND START THE SWIM THAT BRINGS THEM TO HERE .
428,2536,./wav_path/Ses03F_script02_1_M042.wav,e1,Ses03M,WHERE WE STAND  FOR A MASSIVE CELEBRATION OF SEX AND  DEATH OH . GOD  I'M GIVING MYSELF GOOSEBUMPS  LOOK I'M ALL ALL MY HAIRS ON MY ARMS IS  STICKING UP .
429,2537,./wav_path/Ses03F_script02_1_M044.wav,e0,Ses03M,ABOUT . WHAT I JUST SAID .
430,2538,./wav_path/Ses03F_script02_2_F000.wav,e0,Ses03F,ABOUT WHAT .
431,2539,./wav_path/Ses03F_script02_2_F005.wav,e2,Ses03F,AUGIE GODDAMN IT DON'T ASK ME THAT YOU ALWAYS ASK ME THAT WHY DO YOU ASK ME THAT I HATE IT  IT'S INSULTING .
432,2540,./wav_path/Ses03F_script02_2_F012.wav,e2,Ses03F,LIKE I FEEL LIKE MY WHOLE LIFE I'VE BEEN JUST STANDING ON THIS BEACH WITH . MY HANDS CLASPED WAITING FOR THESE FISH TO SHOW UP AND THESE FISH NEVER SHOW UP .
433,2541,./wav_path/Ses03F_script02_2_F016.wav,e3,Ses03F,DO  YOU REMEMBER  THE LAST TIME WE CAME HERE .
434,2542,./wav_path/Ses03F_script02_2_F017.wav,e3,Ses03F,WE THOUGHT I WAS PREGNANT .
435,2543,./wav_path/Ses03F_script02_2_F018.wav,e3,Ses03F,YOU BROUGHT A BOTTLE OF CHAMPAGNE .
436,2544,./wav_path/Ses03F_script02_2_F019.wav,e1,Ses03F,WE TOOK OFF OUR SHOES AND WE DANCED BAREFOOT IN THE SAND UNDER THE MOON .
437,2545,./wav_path/Ses03F_script02_2_F020.wav,e1,Ses03F,AND YOU WHISPERED SO INTIMATELY IN MY EAR  SO I COULD  FEEL  YOUR WORDS .
438,2546,./wav_path/Ses03F_script02_2_F021.wav,e1,Ses03F,OH THAT MOMENT THAT WAS IT .
439,2547,./wav_path/Ses03F_script02_2_F022.wav,e3,Ses03F,I TOLD MYSELF  FINALLY THIS IS . HOW HAPPY I'M SUPPOSED TO BE .
440,2548,./wav_path/Ses03F_script02_2_F023.wav,e1,Ses03F,DANCING BAREFOOT IN THE SAND . DRINKING OUT OF A BOTTLE OF CHAMPAGNE .
441,2549,./wav_path/Ses03F_script02_2_F024.wav,e3,Ses03F,I DON'T WANT TO REMEMBER SOMETHING .
442,2550,./wav_path/Ses03F_script02_2_F025.wav,e3,Ses03F,HOPE FOR SOME THINGS .
443,2551,./wav_path/Ses03F_script02_2_F026.wav,e3,Ses03F,NO .
444,2552,./wav_path/Ses03F_script02_2_F027.wav,e3,Ses03F,NO .
445,2553,./wav_path/Ses03F_script02_2_F028.wav,e3,Ses03F,NO NO .
446,2554,./wav_path/Ses03F_script02_2_F031.wav,e2,Ses03F,NO .
447,2555,./wav_path/Ses03F_script02_2_F035.wav,e2,Ses03F,NO IT'S NOT IT'S STANDING ON THE BEACH WAITING AND FIGHTING .
448,2556,./wav_path/Ses03F_script02_2_F036.wav,e3,Ses03F,THINGS HAVE NEVER TURNED OUT  ANYTHING THE WAY THAT I THOUGHT THEY WOULD BE .
449,2557,./wav_path/Ses03F_script02_2_F038.wav,e3,Ses03F,IT'S NOT SOMETHING ELSE DO YOU KNOW WHAT I'M TRYING TO SAY .
450,2558,./wav_path/Ses03F_script02_2_F039.wav,e3,Ses03F,I KNOW YOU ARE AUGIE AND  I . KNOW YOU WANTED THIS EVENING TO BE NICE . BUT I CAN'T HELP THINKING OF BEING SOMEWHERE ELSE .
451,2559,./wav_path/Ses03F_script02_2_F040.wav,e3,Ses03F,I DIDN'T SAY THAT .
452,2560,./wav_path/Ses03F_script02_2_F043.wav,e1,Ses03F,WELL I GUESS WE'RE JUST IN THE WRONG SPART . SPOT WITH THE RIGHT PERSON .
453,2561,./wav_path/Ses03F_script02_2_F044.wav,e1,Ses03F,I NOTICED THAT IT'S BEAUTIFUL .
454,2562,./wav_path/Ses03F_script02_2_F045.wav,e1,Ses03F,YOU CAN SEE RIGHT OVER THE WATER .
455,2563,./wav_path/Ses03F_script02_2_F048.wav,e1,Ses03F,AT LEAST WE WON'T NEED GLASSES .
456,2564,./wav_path/Ses03F_script02_2_F050.wav,e1,Ses03F,MAYBE THIS IS THE RIGHT PLACE AFTER ALL .
457,2565,./wav_path/Ses03F_script02_2_F051.wav,e3,Ses03F,I'M SORRY AUGIE .
458,2566,./wav_path/Ses03F_script02_2_M001.wav,e0,Ses03M,ABOUT WHAT I WAS JUST SAYING .
459,2567,./wav_path/Ses03F_script02_2_M005.wav,e0,Ses03M,CARLA  CAN I ASK YOU SOMETHING . DON'T TAKE THIS WRONG . BUT . ARE YOU HAVING YOUR PERIOD .
460,2568,./wav_path/Ses03F_script02_2_M008.wav,e0,Ses03M,WE'RE NOT SEEING THE GRUNIONS .
461,2569,./wav_path/Ses03F_script02_2_M016.wav,e0,Ses03M,WAIT A MINUTE . I GOT IT .
462,2570,./wav_path/Ses03F_script02_2_M026.wav,e2,Ses03M,A  A BACK RUB SOME ICE CREAM A SUICIDE PACT WHAT THE HELL DO YOU WANT CARLA .
463,2571,./wav_path/Ses03F_script02_2_M038.wav,e1,Ses03M,ACTUALLY . NOW THAT YOU MENTION IT NO  I DON'T .
464,2572,./wav_path/Ses03F_script02_2_M039.wav,e1,Ses03M,SEEMED LIKE A  PRETTY GOOD SPOT TO ME  I MEAN LOOK AT THE VIEW OF THE MOON WE'VE GOT FROM HERE .
465,2573,./wav_path/Ses03F_script02_2_M040.wav,e1,Ses03M,LOOK  WHAT WE GOT HERE .
466,2574,./wav_path/Ses03F_script02_2_M041.wav,e1,Ses03M,IT'S NOT CHAMPAGNE .
467,2575,./wav_path/Ses03F_script02_2_M042.wav,e0,Ses03M,ARE YOU STILL COLD  DO YOU WANT TO GO HOME .
468,2576,./wav_path/Ses03F_script02_2_M043.wav,e0,Ses03M,SHH .
469,2577,./wav_path/Ses03F_script02_2_M044.wav,e1,Ses03M,IF WE'RE VERY QUIET  THE FISH MIGHT  COME .
470,2578,./wav_path/Ses03F_script02_2_M045.wav,e1,Ses03M,OR NOT .
471,2579,./wav_path/Ses03F_script03_1_F000.wav,e0,Ses03F,{BR} .
472,2580,./wav_path/Ses03F_script03_1_F001.wav,e0,Ses03F,DO YOU THINK IT'S THEM .
473,2581,./wav_path/Ses03F_script03_1_F009.wav,e1,Ses03F,DON'T  LAUGH AT ME I'M SERIOUS .
474,2582,./wav_path/Ses03F_script03_1_F014.wav,e3,Ses03F,OH DEAR . WELL SHALL WE WANT THAT .
475,2583,./wav_path/Ses03F_script03_1_F015.wav,e3,Ses03F,WELL . WHAT IF HAPPENS IF . ONE OF US IS TO DIE DOES THE ONE THAT'S LEFT STILL . LAUGH .
476,2584,./wav_path/Ses03F_script03_1_F019.wav,e1,Ses03F,THANK YOU DEAR  THE SAME APPLIES TO YOU  EXCEPT THAT IF I EVER SO MUCH AS CATCH YOU LOOKING AT ANOTHER WOMAN  I'LL KILL YOU .
477,2585,./wav_path/Ses03F_script03_1_F021.wav,e1,Ses03F,OH CHARLES THAT WAS HIS NAME CHARLES . HE DID WIGGLE SO BEAUTIFULLY .
478,2586,./wav_path/Ses03F_script03_1_F025.wav,e1,Ses03F,YEAH AND . THAT WAS THE FIRST TIME YOU EVER HIT ME .
479,2587,./wav_path/Ses03F_script03_1_F026.wav,e1,Ses03F,THE MANAGER CAME IN AND FOUND US  ROLLING ON THE FLOOR AND BITING AND SCRATCHING LIKE  PANTHERS {LG} .
480,2588,./wav_path/Ses03F_script03_1_F027.wav,e1,Ses03F,I KNOW OH MAN  COULDN'T BELIEVE IT .
481,2589,./wav_path/Ses03F_script03_1_M004.wav,e0,Ses03M,WE'RE ALL RIGHT AREN'T WE DARLING . WHATEVER HAPPENS .
482,2590,./wav_path/Ses03F_script03_1_M005.wav,e0,Ses03M,THEN I DON'T CARE .
483,2591,./wav_path/Ses03F_script03_1_M007.wav,e1,Ses03M,THINGS THAT SHOULD MATTER DREADFULLY DON'T SEEM TO MATTER AT ALL WHEN ONE'S HAPPY DO THEY .
484,2592,./wav_path/Ses03F_script03_1_M011.wav,e1,Ses03M,{LG} . YOU MUSTN'T BE SERIOUS MY DEAR ONE THAT'S WHAT THEY WANT .
485,2593,./wav_path/Ses03F_script03_1_M013.wav,e1,Ses03M,OOH CERTAINLY YOU MUST WE'RE FIGURES OF FUN ALL RIGHT .
486,2594,./wav_path/Ses03F_script03_1_M020.wav,e1,Ses03M,LET'S  BLOW STRUMPETS . BLOW . BLOW TRUMPETS . AND SQUEAKERS . AND PARTY AS MUCH AS WE CAN . LIKE SMALL QUITE IDIOTIC SCHOOL CHILDREN  LET'S SAVOR THE DELIGHT OF THE MOMENT  COME . KISS ME DARLING  BEFORE WORMS POP IN AND OUT OF YOUR EYE SOCKETS .
487,2595,./wav_path/Ses03F_script03_1_M022.wav,e1,Ses03M,REMEMBER THAT  AWFUL SCENE WE HAD IN VENICE .
488,2596,./wav_path/Ses03F_script03_1_M027.wav,e1,Ses03M,THAT . WAS A ROUSER WASN'T IT .
489,2597,./wav_path/Ses03F_script03_2_F004.wav,e0,Ses03F,JUST A LITTLE PERHAPS BUT IT WAS NOTHING SERIOUS .
490,2598,./wav_path/Ses03F_script03_2_F008.wav,e0,Ses03F,WELL IT'S TRUE .
491,2599,./wav_path/Ses03F_script03_2_F013.wav,e0,Ses03F,IT'S BECOME A HABIT WITH YOU .
492,2600,./wav_path/Ses03F_script03_2_F014.wav,e2,Ses03F,DON'T  BE SO STUPID .
493,2601,./wav_path/Ses03F_script03_2_F015.wav,e2,Ses03F,WHAT .
494,2602,./wav_path/Ses03F_script03_2_F017.wav,e0,Ses03F,IT'S A WOMAN'S JOB TO ALLURE THE MAN . WATCH ME WON'T YOU A MINUTE .
495,2603,./wav_path/Ses03F_script03_2_F018.wav,e2,Ses03F,NO IT ISN'T .
496,2604,./wav_path/Ses03F_script03_2_F023.wav,e2,Ses03F,I DON'T CARE I DON'T CARE DO YOU UNDERSTAND I DON'T CARE . IF THEY BARK IF THEY ROLL OVER ON THE FLOOR LIKE HOOPS .
497,2605,./wav_path/Ses03F_script03_2_F026.wav,e2,Ses03F,YOU ARE  QUITE INSUFFERABLE I SUPPOSE IT'S BECAUSE YOU'RE DRUNK .
498,2606,./wav_path/Ses03F_script03_2_F035.wav,e2,Ses03F,TURN IT ON .
499,2607,./wav_path/Ses03F_script03_2_F037.wav,e2,Ses03F,I WILL NOT GO AWAY GO AWAY I HATE YOU .
500,2608,./wav_path/Ses03F_script03_2_F038.wav,e2,Ses03F,LISTEN  INDEED . NO NO NO NO I AM SICK AND TIRED OF LISTENING TO YOU YOU SADISTIC BULLY .
501,2609,./wav_path/Ses03F_script03_2_F039.wav,e2,Ses03F,STOP IT STOP IT I HATE YOU I LOATH YOU YOU ARE OVERBEARING AND CONCEITED AND UTTERLY . IMPOSSIBLE .
502,2610,./wav_path/Ses03F_script03_2_F040.wav,e2,Ses03F,THIS IS THE END . DO YOU HEAR  THE END  NOW AND . FOREVER .
503,2611,./wav_path/Ses03F_script03_2_F041.wav,e2,Ses03F,OH  YES  I . AM .
504,2612,./wav_path/Ses03F_script03_2_F042.wav,e2,Ses03F,YES I AM LET  GO OF ME I HATE  YOU AND I  LOATH YOU . GOD I CAN'T BELIEVE I JUST FINALLY REALIZED HOW YOU ARE . I AM NEVER . MARRY YOU  NEVER . NEVER NEVER NEVER I WOULD RATHER DIE IN TORMENT .
505,2613,./wav_path/Ses03F_script03_2_F043.wav,e2,Ses03F,BEAST OR BRUTE CAD . SWINE BEAST BEAST BRUTE .
506,2614,./wav_path/Ses03F_script03_2_M000.wav,e2,Ses03M,AS A MATTER OF FACT . THE REAL CAUSE OF THAT ROW WAS PETER BURDEN .
507,2615,./wav_path/Ses03F_script03_2_M001.wav,e2,Ses03M,I KNEW NOTHING OF THE SORT  YOU TOOK PRESENTS FROM HIM .
508,2616,./wav_path/Ses03F_script03_2_M002.wav,e2,Ses03M,I REMEMBER IT WELL  BRISTLING WITH DIAMONDS . IN THE WORST POSSIBLE TASTE .
509,2617,./wav_path/Ses03F_script03_2_M005.wav,e2,Ses03M,YOU LET HIM KISS YOU YOU SAID SO .
510,2618,./wav_path/Ses03F_script03_2_M007.wav,e2,Ses03M,WHAT ABOUT ME .
511,2619,./wav_path/Ses03F_script03_2_M008.wav,e2,Ses03M,THAT'S A NICE POINT OF VIEW I MUST SAY .
512,2620,./wav_path/Ses03F_script03_2_M009.wav,e0,Ses03M,ARE YOU BORED WITH THIS CONVERSATION .
513,2621,./wav_path/Ses03F_script03_2_M010.wav,e0,Ses03M,SO AM I  BORED STIFF  WANT SOME BRANDY .
514,2622,./wav_path/Ses03F_script03_2_M011.wav,e0,Ses03M,I'LL HAVE A LITTLE I THINK .
515,2623,./wav_path/Ses03F_script03_2_M012.wav,e0,Ses03M,NO PARTICULAR REASON ANYHOW THEY WERE VERY SMALL ONES .
516,2624,./wav_path/Ses03F_script03_2_M014.wav,e2,Ses03M,YOU NEEDN'T BE SO GRAND JUST BECAUSE YOU DON'T HAPPEN TO WANT SOME YOURSELF AT THE MOMENT .
517,2625,./wav_path/Ses03F_script03_2_M015.wav,e2,Ses03M,REALLY AMANDA .
518,2626,./wav_path/Ses03F_script03_2_M016.wav,e2,Ses03M,NOTHING .
519,2627,./wav_path/Ses03F_script03_2_M017.wav,e2,Ses03M,GOING SOMEWHERE DEAR .
520,2628,./wav_path/Ses03F_script03_2_M020.wav,e2,Ses03M,YES IT IS .
521,2629,./wav_path/Ses03F_script03_2_M024.wav,e2,Ses03M,THEY SNAP .
522,2630,./wav_path/Ses03F_script03_2_M026.wav,e2,Ses03M,DID YOU SEE . MUCH OF  PETER BURDEN AFTER OUR DIVORCE .
523,2631,./wav_path/Ses03F_script03_2_M027.wav,e2,Ses03M,I IMAGINE THAT YOU LET HIM KISS YOU QUITE A BIT MORE THEN DIDN'T YOU .
524,2632,./wav_path/Ses03F_script03_2_M028.wav,e2,Ses03M,YOU HAD A . RIOTOUS MUST HAVE HAD A RIOTOUS TIME  NO RESTRAINT AT ALL . VERY ENJOYABLE YOU NEVER HAD MUCH ANYHOW .
525,2633,./wav_path/Ses03F_script03_2_M029.wav,e2,Ses03M,I'M NOT IN THE LEAST BIT DRUNK .
526,2634,./wav_path/Ses03F_script03_2_M030.wav,e2,Ses03M,OKAY AS I MENTIONED BEFORE I SAID I HAD THREE VERY MINUTE LIQUOR GLASSES . THAT'S HARDLY ENOUGH TO GET A CHILD OF TWO DRUNK .
527,2635,./wav_path/Ses03F_script03_2_M034.wav,e2,Ses03M,WELL I SUPPOSE THE PEOPLE DOWNSTAIRS THEN .
528,2636,./wav_path/Ses03F_script03_2_M035.wav,e0,Ses03M,THIS IS NO TIME OF THE YEAR FOR TUNIS .
529,2637,./wav_path/Ses03F_script03_2_M038.wav,e2,Ses03M,TURN IT OFF .
530,2638,./wav_path/Ses03F_script03_2_M039.wav,e2,Ses03M,OH VERY AMUSING INDEED . AMANDA LISTEN .
531,2639,./wav_path/Ses03F_script03_2_M040.wav,e2,Ses03M,VERY AMUSING INDEED .
532,2640,./wav_path/Ses03F_script03_2_M041.wav,e2,Ses03M,YOU KNOW YOU'RE A . VILE  ILL TEMPERED . WICKED LITTLE BEAST AND I HOPE THAT I NEVER SEE YOU AGAIN AS LONG AS I LIVE .
533,2641,./wav_path/Ses03F_script03_2_M042.wav,e2,Ses03M,NO YOU'RE NOT GOING OUT LIKE THIS  NO YOU'RE NOT .
534,2642,./wav_path/Ses03F_script03_2_M043.wav,e2,Ses03M,OH  SHUT . UP SHUT UP . SHUT UP .
535,2643,./wav_path/Ses03F_script03_2_M044.wav,e2,Ses03M,I WOULDN'T  MARRY YOU AGAIN IF YOU CAME BACK CRAWLING TO ME ON YOUR HANDS AND KNEES BECAUSE YOU'RE VILE  YOU'RE A MEAN EVIL MINDED LITTLE VAMPIRE AND I HOPE TO GOD I NEVER SET EYES ON YOU AGAIN .
536,2644,./wav_path/Ses03M_impro01_F000.wav,e0,Ses03F,IS THAT A DEMAND SIR .
537,2645,./wav_path/Ses03M_impro01_F003.wav,e0,Ses03F,NO YOU FILLED OUT THE BACK PART YOU WERE SUPPOSED TO FILL OUT THE . FRONT PORTION ONLY .
538,2646,./wav_path/Ses03M_impro01_F022.wav,e2,Ses03F,OKAY I'M GOING TO CALL  SECURITY SECURITY .
539,2647,./wav_path/Ses03M_impro01_F025.wav,e2,Ses03F,THIS ENTIRE TIME YOU'RE FIGHTING WITH ME SIR YOU COULD'VE FINISHED THE FORM AND ALREADY BEEN HALF WAY NO GET OUT .
540,2648,./wav_path/Ses03M_impro01_M004.wav,e2,Ses03M,WHAT ARE YOU TALKING ABOUT IT SAYS FILL OUT THAT  PART .
541,2649,./wav_path/Ses03M_impro01_M011.wav,e2,Ses03M,I'M NOT GOING ANYWHERE  I'M STAYING RIGHT HERE .
542,2650,./wav_path/Ses03M_impro01_M012.wav,e2,Ses03M,HEY UH WELL THAT'S TOO BAD  CAUSE I'M GETTING MY LICENSE RIGHT  NOW .
543,2651,./wav_path/Ses03M_impro01_M014.wav,e2,Ses03M,HEY NO GIVE ME THAT BACK .
544,2652,./wav_path/Ses03M_impro01_M015.wav,e2,Ses03M,NO I'M NOT WAITING I'M NOT COMING BACK AGAIN I DON'T HAVE TIME TO COME BACK FIVE DAYS .
545,2653,./wav_path/Ses03M_impro01_M017.wav,e2,Ses03M,YES I WILL  I'LL HAVE THIS {NS} .
546,2654,./wav_path/Ses03M_impro01_M019.wav,e2,Ses03M,FINE CALL YOUR SUPERVISOR ASK SUPERVISOR OVER .
547,2655,./wav_path/Ses03M_impro01_M023.wav,e2,Ses03M,NO I'M NOT GOING ANYWHERE I'M STAYING HERE I AM FILLING  OUT RIGHT NOW OKAY JUST CALM DOWN I'M . FILLING OUT RIGHT NOW JUST TAKE THE GOD DAMN PIECE OF PAPER .
548,2656,./wav_path/Ses03M_impro01_M028.wav,e2,Ses03M,I DID FINISH ONE TAKE IT .
549,2657,./wav_path/Ses03M_impro01_M029.wav,e2,Ses03M,WHAT IS WRONG WITH YOU .
550,2658,./wav_path/Ses03M_impro02_F000.wav,e1,Ses03F,UM .
551,2659,./wav_path/Ses03M_impro02_F003.wav,e1,Ses03F,WHY THE SAD FACE .
552,2660,./wav_path/Ses03M_impro02_F013.wav,e3,Ses03F,DO  THIS WHOLE THING BY MYSELF .
553,2661,./wav_path/Ses03M_impro02_F014.wav,e3,Ses03F,CARRY HER FOR NINE MONTHS AND THEN YES .
554,2662,./wav_path/Ses03M_impro02_F015.wav,e3,Ses03F,IT'S NOT THE SAME THING IT'S NOT LIKE HAVING . YOU HERE .
555,2663,./wav_path/Ses03M_impro02_F016.wav,e3,Ses03F,I CAN'T DO THIS .
556,2664,./wav_path/Ses03M_impro02_F017.wav,e3,Ses03F,I'M SICK OF BEING STRONG FOR US .
557,2665,./wav_path/Ses03M_impro02_F022.wav,e3,Ses03F,AND WATCH OUR CHILD GROW  SEE HER TAKE HER FIRST STEPS  HER FIRST WORDS .
558,2666,./wav_path/Ses03M_impro02_F023.wav,e3,Ses03F,YOU SAID TWO YEARS .
559,2667,./wav_path/Ses03M_impro02_F024.wav,e3,Ses03F,A . WHOLE YEAR . WE'RE  NOT TALKING ABOUT LIKE A COUPLE MONTHS HERE I MEAN THIS IS A WHOLE YEAR .
560,2668,./wav_path/Ses03M_impro02_F025.wav,e3,Ses03F,WHAT  COULD HAPPEN IN A YEAR .
561,2669,./wav_path/Ses03M_impro02_F026.wav,e3,Ses03F,AND THIS ISN'T THE FIRST TIME YOU KNOW I MEAN YOU ALWAYS  SENDING YOU OFF TO DIFFERENT PLACES AND .
562,2670,./wav_path/Ses03M_impro02_F027.wav,e3,Ses03F,I DON'T KNOW IF THAT'S HOW I WANT TO LIVE MY LIFE .
563,2671,./wav_path/Ses03M_impro02_F028.wav,e3,Ses03F,JOE I'M SERIOUS I  DON'T WANT TO HAVE TO HAVE A LITTLE GIRL TO TELL . ASKING EVERY DAY WHERE'S  DADDY WHERE'S DADDY AND HAVE TO TELL HER THAT  HE'S AWAY .
564,2672,./wav_path/Ses03M_impro02_F029.wav,e3,Ses03F,FAR AWAY AND HE WON'T BE HERE .
565,2673,./wav_path/Ses03M_impro02_F030.wav,e3,Ses03F,I'M DONE . I CAN'T HONEY .
566,2674,./wav_path/Ses03M_impro02_F031.wav,e3,Ses03F,IT'S OVER .
567,2675,./wav_path/Ses03M_impro02_F032.wav,e3,Ses03F,HONEY I CAN'T DO IT ANYMORE .
568,2676,./wav_path/Ses03M_impro02_F033.wav,e3,Ses03F,I NEED YOU HERE . ANNA NEEDS YOU .
569,2677,./wav_path/Ses03M_impro02_F034.wav,e3,Ses03F,YEAH .
